Country,ISO3 Code,Date,Price (EUR/MWhe)
Serbia,SRB,2021-07-29,118.42
Serbia,SRB,2021-07-30,125.59
Serbia,SRB,2021-07-31,106.15
Serbia,SRB,2021-08-01,72.08
Serbia,SRB,2021-08-02,90.97
Serbia,SRB,2021-08-03,128.15
Serbia,SRB,2021-08-04,143.75
Serbia,SRB,2021-08-05,123.24
Serbia,SRB,2021-08-06,124.46
Serbia,SRB,2021-08-07,92.15
Serbia,SRB,2021-08-08,91.75
Serbia,SRB,2021-08-09,146.51
Serbia,SRB,2021-08-10,138.85
Serbia,SRB,2021-08-11,131.8
Serbia,SRB,2021-08-12,119.56
Serbia,SRB,2021-08-13,110.44
Serbia,SRB,2021-08-14,108.89
Serbia,SRB,2021-08-15,95.87
Serbia,SRB,2021-08-16,114.01
Serbia,SRB,2021-08-17,107.97
Serbia,SRB,2021-08-18,109.3
Serbia,SRB,2021-08-19,103.24
Serbia,SRB,2021-08-20,104.74
Serbia,SRB,2021-08-21,97.3
Serbia,SRB,2021-08-22,87.32
Serbia,SRB,2021-08-23,103.57
Serbia,SRB,2021-08-24,109.94
Serbia,SRB,2021-08-25,111.31
Serbia,SRB,2021-08-26,111.12
Serbia,SRB,2021-08-27,111.59
Serbia,SRB,2021-08-28,92.67
Serbia,SRB,2021-08-29,80.79
Serbia,SRB,2021-08-30,112.1
Serbia,SRB,2021-08-31,125.63
Serbia,SRB,2021-09-01,118.02
Serbia,SRB,2021-09-02,118.78
Serbia,SRB,2021-09-03,115.07
Serbia,SRB,2021-09-04,107.85
Serbia,SRB,2021-09-05,93.67
Serbia,SRB,2021-09-06,127.85
Serbia,SRB,2021-09-07,127.57
Serbia,SRB,2021-09-08,120.83
Serbia,SRB,2021-09-09,130.21
Serbia,SRB,2021-09-10,137.65
Serbia,SRB,2021-09-11,124.05
Serbia,SRB,2021-09-12,113.27
Serbia,SRB,2021-09-13,143.91
Serbia,SRB,2021-09-14,148.4
Serbia,SRB,2021-09-15,164.39
Serbia,SRB,2021-09-16,160.0
Serbia,SRB,2021-09-17,159.01
Serbia,SRB,2021-09-18,138.23
Serbia,SRB,2021-09-19,107.05
Serbia,SRB,2021-09-20,155.47
Serbia,SRB,2021-09-21,155.59
Serbia,SRB,2021-09-22,151.24
Serbia,SRB,2021-09-23,120.28
Serbia,SRB,2021-09-24,132.42
Serbia,SRB,2021-09-25,142.44
Serbia,SRB,2021-09-26,125.75
Serbia,SRB,2021-09-27,157.0
Serbia,SRB,2021-09-28,165.05
Serbia,SRB,2021-09-29,150.87
Serbia,SRB,2021-09-30,142.19
Serbia,SRB,2021-10-01,148.16
Serbia,SRB,2021-10-02,138.89
Serbia,SRB,2021-10-03,135.58
Serbia,SRB,2021-10-04,186.05
Serbia,SRB,2021-10-05,174.51
Serbia,SRB,2021-10-06,189.06
Serbia,SRB,2021-10-07,325.68
Serbia,SRB,2021-10-08,201.23
Serbia,SRB,2021-10-09,152.14
Serbia,SRB,2021-10-10,160.91
Serbia,SRB,2021-10-11,204.93
Serbia,SRB,2021-10-12,208.97
Serbia,SRB,2021-10-13,219.77
Serbia,SRB,2021-10-14,210.03
Serbia,SRB,2021-10-15,198.69
Serbia,SRB,2021-10-16,210.18
Serbia,SRB,2021-10-17,193.15
Serbia,SRB,2021-10-18,227.71
Serbia,SRB,2021-10-19,234.73
Serbia,SRB,2021-10-20,228.78
Serbia,SRB,2021-10-21,222.54
Serbia,SRB,2021-10-22,231.17
Serbia,SRB,2021-10-23,218.26
Serbia,SRB,2021-10-24,179.06
Serbia,SRB,2021-10-25,224.03
Serbia,SRB,2021-10-26,237.77
Serbia,SRB,2021-10-27,233.62
Serbia,SRB,2021-10-28,210.92
Serbia,SRB,2021-10-29,193.96
Serbia,SRB,2021-10-30,183.22
Serbia,SRB,2021-10-31,162.32
Serbia,SRB,2021-11-01,147.37
Serbia,SRB,2021-11-02,211.17
Serbia,SRB,2021-11-03,209.69
Serbia,SRB,2021-11-04,187.86
Serbia,SRB,2021-11-05,194.66
Serbia,SRB,2021-11-06,153.02
Serbia,SRB,2021-11-07,132.7
Serbia,SRB,2021-11-08,217.43
Serbia,SRB,2021-11-09,199.65
Serbia,SRB,2021-11-10,211.58
Serbia,SRB,2021-11-11,203.02
Serbia,SRB,2021-11-12,210.46
Serbia,SRB,2021-11-13,202.14
Serbia,SRB,2021-11-14,182.29
Serbia,SRB,2021-11-15,220.2
Serbia,SRB,2021-11-16,229.77
Serbia,SRB,2021-11-17,232.81
Serbia,SRB,2021-11-18,266.01
Serbia,SRB,2021-11-19,238.99
Serbia,SRB,2021-11-20,218.73
Serbia,SRB,2021-11-21,214.67
Serbia,SRB,2021-11-22,248.31
Serbia,SRB,2021-11-23,272.96
Serbia,SRB,2021-11-24,310.18
Serbia,SRB,2021-11-25,292.37
Serbia,SRB,2021-11-26,240.47
Serbia,SRB,2021-11-27,217.76
Serbia,SRB,2021-11-28,193.86
Serbia,SRB,2021-11-29,273.1
Serbia,SRB,2021-11-30,215.28
Serbia,SRB,2021-12-01,220.59
Serbia,SRB,2021-12-02,258.53
Serbia,SRB,2021-12-03,220.85
Serbia,SRB,2021-12-04,210.1
Serbia,SRB,2021-12-05,169.07
Serbia,SRB,2021-12-06,226.23
Serbia,SRB,2021-12-07,234.23
Serbia,SRB,2021-12-08,200.01
Serbia,SRB,2021-12-09,282.16
Serbia,SRB,2021-12-10,245.83
Serbia,SRB,2021-12-11,213.0
Serbia,SRB,2021-12-12,183.8
Serbia,SRB,2021-12-13,274.53
Serbia,SRB,2021-12-14,314.56
Serbia,SRB,2021-12-15,306.85
Serbia,SRB,2021-12-16,357.23
Serbia,SRB,2021-12-17,333.62
Serbia,SRB,2021-12-18,257.74
Serbia,SRB,2021-12-19,226.33
Serbia,SRB,2021-12-20,353.98
Serbia,SRB,2021-12-21,397.54
Serbia,SRB,2021-12-22,420.39
Serbia,SRB,2021-12-23,344.86
Serbia,SRB,2021-12-24,226.1
Serbia,SRB,2021-12-25,205.39
Serbia,SRB,2021-12-26,170.94
Serbia,SRB,2021-12-27,211.63
Serbia,SRB,2021-12-28,174.4
Serbia,SRB,2021-12-29,168.69
Serbia,SRB,2021-12-30,130.89
Serbia,SRB,2021-12-31,97.36
Serbia,SRB,2022-01-01,89.28
Serbia,SRB,2022-01-02,98.96
Serbia,SRB,2022-01-03,152.36
Serbia,SRB,2022-01-04,178.32
Serbia,SRB,2022-01-05,147.45
Serbia,SRB,2022-01-06,193.75
Serbia,SRB,2022-01-07,198.91
Serbia,SRB,2022-01-08,185.29
Serbia,SRB,2022-01-09,171.11
Serbia,SRB,2022-01-10,249.44
Serbia,SRB,2022-01-11,250.11
Serbia,SRB,2022-01-12,239.79
Serbia,SRB,2022-01-13,220.67
Serbia,SRB,2022-01-14,199.09
Serbia,SRB,2022-01-15,229.27
Serbia,SRB,2022-01-16,192.49
Serbia,SRB,2022-01-17,236.68
Serbia,SRB,2022-01-18,241.23
Serbia,SRB,2022-01-19,234.6
Serbia,SRB,2022-01-20,202.97
Serbia,SRB,2022-01-21,213.78
Serbia,SRB,2022-01-22,200.68
Serbia,SRB,2022-01-23,188.44
Serbia,SRB,2022-01-24,238.42
Serbia,SRB,2022-01-25,275.48
Serbia,SRB,2022-01-26,268.29
Serbia,SRB,2022-01-27,281.8
Serbia,SRB,2022-01-28,242.18
Serbia,SRB,2022-01-29,221.61
Serbia,SRB,2022-01-30,214.66
Serbia,SRB,2022-01-31,239.52
Serbia,SRB,2022-02-01,230.63
Serbia,SRB,2022-02-02,240.28
Serbia,SRB,2022-02-03,218.45
Serbia,SRB,2022-02-04,235.4
Serbia,SRB,2022-02-05,213.63
Serbia,SRB,2022-02-06,201.87
Serbia,SRB,2022-02-07,199.44
Serbia,SRB,2022-02-08,189.92
Serbia,SRB,2022-02-09,232.49
Serbia,SRB,2022-02-10,218.07
Serbia,SRB,2022-02-11,220.65
Serbia,SRB,2022-02-12,190.64
Serbia,SRB,2022-02-13,173.65
Serbia,SRB,2022-02-14,215.77
Serbia,SRB,2022-02-15,210.63
Serbia,SRB,2022-02-16,204.48
Serbia,SRB,2022-02-17,180.36
Serbia,SRB,2022-02-18,168.93
Serbia,SRB,2022-02-19,139.43
Serbia,SRB,2022-02-20,149.5
Serbia,SRB,2022-02-21,171.34
Serbia,SRB,2022-02-22,153.42
Serbia,SRB,2022-02-23,170.96
Serbia,SRB,2022-02-24,173.59
Serbia,SRB,2022-02-25,235.81
Serbia,SRB,2022-02-26,221.79
Serbia,SRB,2022-02-27,159.9
Serbia,SRB,2022-02-28,245.46
Serbia,SRB,2022-03-01,271.44
Serbia,SRB,2022-03-02,276.46
Serbia,SRB,2022-03-03,334.02
Serbia,SRB,2022-03-04,384.79
Serbia,SRB,2022-03-05,335.74
Serbia,SRB,2022-03-06,339.33
Serbia,SRB,2022-03-07,416.78
Serbia,SRB,2022-03-08,536.45
Serbia,SRB,2022-03-09,517.0
Serbia,SRB,2022-03-10,367.83
Serbia,SRB,2022-03-11,320.35
Serbia,SRB,2022-03-12,281.58
Serbia,SRB,2022-03-13,263.44
Serbia,SRB,2022-03-14,336.29
Serbia,SRB,2022-03-15,307.87
Serbia,SRB,2022-03-16,287.69
Serbia,SRB,2022-03-17,255.71
Serbia,SRB,2022-03-18,238.02
Serbia,SRB,2022-03-19,190.23
Serbia,SRB,2022-03-20,182.25
Serbia,SRB,2022-03-21,236.69
Serbia,SRB,2022-03-22,247.26
Serbia,SRB,2022-03-23,244.61
Serbia,SRB,2022-03-24,245.75
Serbia,SRB,2022-03-25,247.97
Serbia,SRB,2022-03-26,209.99
Serbia,SRB,2022-03-27,211.49
Serbia,SRB,2022-03-28,239.51
Serbia,SRB,2022-03-29,257.38
Serbia,SRB,2022-03-30,254.66
Serbia,SRB,2022-03-31,212.47
Serbia,SRB,2022-04-01,164.12
Serbia,SRB,2022-04-02,149.7
Serbia,SRB,2022-04-03,174.29
Serbia,SRB,2022-04-04,224.19
Serbia,SRB,2022-04-05,223.56
Serbia,SRB,2022-04-06,187.69
Serbia,SRB,2022-04-07,162.56
Serbia,SRB,2022-04-08,181.29
Serbia,SRB,2022-04-09,128.62
Serbia,SRB,2022-04-10,133.55
Serbia,SRB,2022-04-11,237.46
Serbia,SRB,2022-04-12,220.3
Serbia,SRB,2022-04-13,221.01
Serbia,SRB,2022-04-14,226.44
Serbia,SRB,2022-04-15,184.79
Serbia,SRB,2022-04-16,162.04
Serbia,SRB,2022-04-17,126.74
Serbia,SRB,2022-04-18,146.94
Serbia,SRB,2022-04-19,231.64
Serbia,SRB,2022-04-20,235.87
Serbia,SRB,2022-04-21,209.29
Serbia,SRB,2022-04-22,184.79
Serbia,SRB,2022-04-23,166.83
Serbia,SRB,2022-04-24,125.55
Serbia,SRB,2022-04-25,196.25
Serbia,SRB,2022-04-26,242.89
Serbia,SRB,2022-04-27,239.2
Serbia,SRB,2022-04-28,241.53
Serbia,SRB,2022-04-29,223.12
Serbia,SRB,2022-04-30,199.91
Serbia,SRB,2022-05-01,190.12
Serbia,SRB,2022-05-02,234.33
Serbia,SRB,2022-05-03,224.07
Serbia,SRB,2022-05-04,232.02
Serbia,SRB,2022-05-05,243.39
Serbia,SRB,2022-05-06,230.67
Serbia,SRB,2022-05-07,196.25
Serbia,SRB,2022-05-08,183.12
Serbia,SRB,2022-05-09,226.42
Serbia,SRB,2022-05-10,241.6
Serbia,SRB,2022-05-11,223.96
Serbia,SRB,2022-05-12,218.82
Serbia,SRB,2022-05-13,214.55
Serbia,SRB,2022-05-14,174.02
Serbia,SRB,2022-05-15,158.11
Serbia,SRB,2022-05-16,214.53
Serbia,SRB,2022-05-17,232.44
Serbia,SRB,2022-05-18,204.64
Serbia,SRB,2022-05-19,208.95
Serbia,SRB,2022-05-20,205.93
Serbia,SRB,2022-05-21,147.7
Serbia,SRB,2022-05-22,175.17
Serbia,SRB,2022-05-23,212.84
Serbia,SRB,2022-05-24,209.47
Serbia,SRB,2022-05-25,194.04
Serbia,SRB,2022-05-26,196.56
Serbia,SRB,2022-05-27,194.4
Serbia,SRB,2022-05-28,178.97
Serbia,SRB,2022-05-29,157.59
Serbia,SRB,2022-05-30,227.16
Serbia,SRB,2022-05-31,227.97
Serbia,SRB,2022-06-01,223.2
Serbia,SRB,2022-06-02,208.07
Serbia,SRB,2022-06-03,200.47
Serbia,SRB,2022-06-04,187.76
Serbia,SRB,2022-06-05,157.13
Serbia,SRB,2022-06-06,181.8
Serbia,SRB,2022-06-07,222.78
Serbia,SRB,2022-06-08,220.05
Serbia,SRB,2022-06-09,216.62
Serbia,SRB,2022-06-10,196.14
Serbia,SRB,2022-06-11,166.97
Serbia,SRB,2022-06-12,115.89
Serbia,SRB,2022-06-13,195.71
Serbia,SRB,2022-06-14,212.8
Serbia,SRB,2022-06-15,219.37
Serbia,SRB,2022-06-16,248.17
Serbia,SRB,2022-06-17,260.02
Serbia,SRB,2022-06-18,202.44
Serbia,SRB,2022-06-19,180.36
Serbia,SRB,2022-06-20,268.78
Serbia,SRB,2022-06-21,309.67
Serbia,SRB,2022-06-22,314.89
Serbia,SRB,2022-06-23,306.54
Serbia,SRB,2022-06-24,295.6
Serbia,SRB,2022-06-25,277.43
Serbia,SRB,2022-06-26,269.22
Serbia,SRB,2022-06-27,343.0
Serbia,SRB,2022-06-28,365.72
Serbia,SRB,2022-06-29,361.95
Serbia,SRB,2022-06-30,351.55
Serbia,SRB,2022-07-01,358.09
Serbia,SRB,2022-07-02,286.14
Serbia,SRB,2022-07-03,256.43
Serbia,SRB,2022-07-04,336.13
Serbia,SRB,2022-07-05,381.23
Serbia,SRB,2022-07-06,362.15
Serbia,SRB,2022-07-07,362.72
Serbia,SRB,2022-07-08,343.15
Serbia,SRB,2022-07-09,233.03
Serbia,SRB,2022-07-10,231.83
Serbia,SRB,2022-07-11,367.63
Serbia,SRB,2022-07-12,387.3
Serbia,SRB,2022-07-13,376.41
Serbia,SRB,2022-07-14,414.44
Serbia,SRB,2022-07-15,412.71
Serbia,SRB,2022-07-16,320.35
Serbia,SRB,2022-07-17,276.09
Serbia,SRB,2022-07-18,428.64
Serbia,SRB,2022-07-19,445.91
Serbia,SRB,2022-07-20,469.47
Serbia,SRB,2022-07-21,471.24
Serbia,SRB,2022-07-22,442.56
Serbia,SRB,2022-07-23,386.21
Serbia,SRB,2022-07-24,311.05
Serbia,SRB,2022-07-25,463.05
Serbia,SRB,2022-07-26,516.75
Serbia,SRB,2022-07-27,500.47
Serbia,SRB,2022-07-28,538.52
Serbia,SRB,2022-07-29,497.44
Serbia,SRB,2022-07-30,399.53
Serbia,SRB,2022-07-31,335.69
Serbia,SRB,2022-08-01,443.03
Serbia,SRB,2022-08-02,443.84
Serbia,SRB,2022-08-03,450.04
Serbia,SRB,2022-08-04,433.05
Serbia,SRB,2022-08-05,415.14
Serbia,SRB,2022-08-06,329.11
Serbia,SRB,2022-08-07,288.95
Serbia,SRB,2022-08-08,383.45
Serbia,SRB,2022-08-09,375.03
Serbia,SRB,2022-08-10,343.73
Serbia,SRB,2022-08-11,353.74
Serbia,SRB,2022-08-12,433.44
Serbia,SRB,2022-08-13,379.48
Serbia,SRB,2022-08-14,370.81
Serbia,SRB,2022-08-15,421.55
Serbia,SRB,2022-08-16,499.32
Serbia,SRB,2022-08-17,551.96
Serbia,SRB,2022-08-18,558.5
Serbia,SRB,2022-08-19,547.58
Serbia,SRB,2022-08-20,467.38
Serbia,SRB,2022-08-21,386.64
Serbia,SRB,2022-08-22,565.16
Serbia,SRB,2022-08-23,613.95
Serbia,SRB,2022-08-24,615.19
Serbia,SRB,2022-08-25,623.69
Serbia,SRB,2022-08-26,684.4
Serbia,SRB,2022-08-27,594.97
Serbia,SRB,2022-08-28,553.86
Serbia,SRB,2022-08-29,705.99
Serbia,SRB,2022-08-30,742.72
Serbia,SRB,2022-08-31,690.37
Serbia,SRB,2022-09-01,623.2
Serbia,SRB,2022-09-02,507.77
Serbia,SRB,2022-09-03,398.9
Serbia,SRB,2022-09-04,355.7
Serbia,SRB,2022-09-05,428.27
Serbia,SRB,2022-09-06,529.57
Serbia,SRB,2022-09-07,500.51
Serbia,SRB,2022-09-08,449.42
Serbia,SRB,2022-09-09,427.58
Serbia,SRB,2022-09-10,382.46
Serbia,SRB,2022-09-11,377.07
Serbia,SRB,2022-09-12,447.88
Serbia,SRB,2022-09-13,452.61
Serbia,SRB,2022-09-14,433.38
Serbia,SRB,2022-09-15,421.99
Serbia,SRB,2022-09-16,375.16
Serbia,SRB,2022-09-17,252.37
Serbia,SRB,2022-09-18,149.95
Serbia,SRB,2022-09-19,317.11
Serbia,SRB,2022-09-20,385.32
Serbia,SRB,2022-09-21,382.67
Serbia,SRB,2022-09-22,389.68
Serbia,SRB,2022-09-23,400.0
Serbia,SRB,2022-09-24,365.54
Serbia,SRB,2022-09-25,295.7
Serbia,SRB,2022-09-26,288.76
Serbia,SRB,2022-09-27,341.56
Serbia,SRB,2022-09-28,397.24
Serbia,SRB,2022-09-29,419.88
Serbia,SRB,2022-09-30,355.81
Serbia,SRB,2022-10-01,194.68
Serbia,SRB,2022-10-02,127.91
Serbia,SRB,2022-10-03,282.38
Serbia,SRB,2022-10-04,321.55
Serbia,SRB,2022-10-05,255.78
Serbia,SRB,2022-10-06,256.36
Serbia,SRB,2022-10-07,213.0
Serbia,SRB,2022-10-08,221.55
Serbia,SRB,2022-10-09,197.61
Serbia,SRB,2022-10-10,272.98
Serbia,SRB,2022-10-11,279.04
Serbia,SRB,2022-10-12,307.6
Serbia,SRB,2022-10-13,288.04
Serbia,SRB,2022-10-14,265.06
Serbia,SRB,2022-10-15,190.44
Serbia,SRB,2022-10-16,165.92
Serbia,SRB,2022-10-17,220.04
Serbia,SRB,2022-10-18,219.81
Serbia,SRB,2022-10-19,201.58
Serbia,SRB,2022-10-20,169.73
Serbia,SRB,2022-10-21,194.81
Serbia,SRB,2022-10-22,158.63
Serbia,SRB,2022-10-23,134.25
Serbia,SRB,2022-10-24,171.95
Serbia,SRB,2022-10-25,159.49
Serbia,SRB,2022-10-26,160.08
Serbia,SRB,2022-10-27,171.16
Serbia,SRB,2022-10-28,146.8
Serbia,SRB,2022-10-29,126.22
Serbia,SRB,2022-10-30,115.64
Serbia,SRB,2022-10-31,146.95
Serbia,SRB,2022-11-01,176.29
Serbia,SRB,2022-11-02,154.82
Serbia,SRB,2022-11-03,187.16
Serbia,SRB,2022-11-04,186.46
Serbia,SRB,2022-11-05,148.24
Serbia,SRB,2022-11-06,110.2
Serbia,SRB,2022-11-07,162.18
Serbia,SRB,2022-11-08,181.21
Serbia,SRB,2022-11-09,191.64
Serbia,SRB,2022-11-10,217.81
Serbia,SRB,2022-11-11,209.62
Serbia,SRB,2022-11-12,176.22
Serbia,SRB,2022-11-13,172.65
Serbia,SRB,2022-11-14,229.63
Serbia,SRB,2022-11-15,253.45
Serbia,SRB,2022-11-16,266.73
Serbia,SRB,2022-11-17,238.74
Serbia,SRB,2022-11-18,218.88
Serbia,SRB,2022-11-19,219.51
Serbia,SRB,2022-11-20,188.38
Serbia,SRB,2022-11-21,206.01
Serbia,SRB,2022-11-22,210.0
Serbia,SRB,2022-11-23,194.73
Serbia,SRB,2022-11-24,248.05
Serbia,SRB,2022-11-25,264.8
Serbia,SRB,2022-11-26,240.43
Serbia,SRB,2022-11-27,191.38
Serbia,SRB,2022-11-28,301.8
Serbia,SRB,2022-11-29,366.39
Serbia,SRB,2022-11-30,386.11
Serbia,SRB,2022-12-01,391.35
Serbia,SRB,2022-12-02,395.82
Serbia,SRB,2022-12-03,308.24
Serbia,SRB,2022-12-04,275.23
Serbia,SRB,2022-12-05,358.11
Serbia,SRB,2022-12-06,394.1
Serbia,SRB,2022-12-07,350.92
Serbia,SRB,2022-12-08,361.25
Serbia,SRB,2022-12-09,274.51
Serbia,SRB,2022-12-10,263.3
Serbia,SRB,2022-12-11,197.33
Serbia,SRB,2022-12-12,382.87
Serbia,SRB,2022-12-13,391.22
Serbia,SRB,2022-12-14,364.19
Serbia,SRB,2022-12-15,381.45
Serbia,SRB,2022-12-16,348.05
Serbia,SRB,2022-12-17,230.21
Serbia,SRB,2022-12-18,156.58
Serbia,SRB,2022-12-19,187.09
Serbia,SRB,2022-12-20,219.54
Serbia,SRB,2022-12-21,209.43
Serbia,SRB,2022-12-22,202.66
Serbia,SRB,2022-12-23,188.29
Serbia,SRB,2022-12-24,116.97
Serbia,SRB,2022-12-25,89.68
Serbia,SRB,2022-12-26,64.69
Serbia,SRB,2022-12-27,102.64
Serbia,SRB,2022-12-28,112.47
Serbia,SRB,2022-12-29,73.67
Serbia,SRB,2022-12-30,50.5
Serbia,SRB,2022-12-31,41.86
Serbia,SRB,2023-01-01,46.41
Serbia,SRB,2023-01-02,124.31
Serbia,SRB,2023-01-03,174.34
Serbia,SRB,2023-01-04,126.91
Serbia,SRB,2023-01-05,136.44
Serbia,SRB,2023-01-06,134.55
Serbia,SRB,2023-01-07,157.1
Serbia,SRB,2023-01-08,115.06
Serbia,SRB,2023-01-09,137.69
Serbia,SRB,2023-01-10,140.12
Serbia,SRB,2023-01-11,167.85
Serbia,SRB,2023-01-12,167.75
Serbia,SRB,2023-01-13,173.07
Serbia,SRB,2023-01-14,149.56
Serbia,SRB,2023-01-15,109.22
Serbia,SRB,2023-01-16,139.32
Serbia,SRB,2023-01-17,130.38
Serbia,SRB,2023-01-18,125.98
Serbia,SRB,2023-01-19,64.25
Serbia,SRB,2023-01-20,97.49
Serbia,SRB,2023-01-21,104.44
Serbia,SRB,2023-01-22,111.21
Serbia,SRB,2023-01-23,199.79
Serbia,SRB,2023-01-24,164.39
Serbia,SRB,2023-01-25,157.96
Serbia,SRB,2023-01-26,118.16
Serbia,SRB,2023-01-27,138.97
Serbia,SRB,2023-01-28,158.76
Serbia,SRB,2023-01-29,126.73
Serbia,SRB,2023-01-30,160.48
Serbia,SRB,2023-01-31,156.12
Serbia,SRB,2023-02-01,158.34
Serbia,SRB,2023-02-02,153.08
Serbia,SRB,2023-02-03,156.9
Serbia,SRB,2023-02-04,134.76
Serbia,SRB,2023-02-05,115.14
Serbia,SRB,2023-02-06,157.98
Serbia,SRB,2023-02-07,171.98
Serbia,SRB,2023-02-08,165.06
Serbia,SRB,2023-02-09,150.41
Serbia,SRB,2023-02-10,158.96
Serbia,SRB,2023-02-11,143.39
Serbia,SRB,2023-02-12,145.39
Serbia,SRB,2023-02-13,172.14
Serbia,SRB,2023-02-14,161.98
Serbia,SRB,2023-02-15,156.75
Serbia,SRB,2023-02-16,169.89
Serbia,SRB,2023-02-17,167.87
Serbia,SRB,2023-02-18,122.01
Serbia,SRB,2023-02-19,120.07
Serbia,SRB,2023-02-20,134.4
Serbia,SRB,2023-02-21,123.05
Serbia,SRB,2023-02-22,152.74
Serbia,SRB,2023-02-23,146.56
Serbia,SRB,2023-02-24,131.13
Serbia,SRB,2023-02-25,101.29
Serbia,SRB,2023-02-26,104.72
Serbia,SRB,2023-02-27,139.67
Serbia,SRB,2023-02-28,156.22
Serbia,SRB,2023-03-01,150.93
Serbia,SRB,2023-03-02,151.44
Serbia,SRB,2023-03-03,150.11
Serbia,SRB,2023-03-04,118.49
Serbia,SRB,2023-03-05,121.57
Serbia,SRB,2023-03-06,140.22
Serbia,SRB,2023-03-07,125.54
Serbia,SRB,2023-03-08,124.97
Serbia,SRB,2023-03-09,102.41
Serbia,SRB,2023-03-10,83.99
Serbia,SRB,2023-03-11,109.84
Serbia,SRB,2023-03-12,87.55
Serbia,SRB,2023-03-13,82.38
Serbia,SRB,2023-03-14,82.77
Serbia,SRB,2023-03-15,110.74
Serbia,SRB,2023-03-16,107.97
Serbia,SRB,2023-03-17,96.45
Serbia,SRB,2023-03-18,100.27
Serbia,SRB,2023-03-19,107.29
Serbia,SRB,2023-03-20,122.44
Serbia,SRB,2023-03-21,118.14
Serbia,SRB,2023-03-22,108.49
Serbia,SRB,2023-03-23,104.51
Serbia,SRB,2023-03-24,86.8
Serbia,SRB,2023-03-25,50.04
Serbia,SRB,2023-03-26,69.52
Serbia,SRB,2023-03-27,67.37
Serbia,SRB,2023-03-28,88.2
Serbia,SRB,2023-03-29,112.48
Serbia,SRB,2023-03-30,102.62
Serbia,SRB,2023-03-31,93.31
Serbia,SRB,2023-04-01,67.13
Serbia,SRB,2023-04-02,66.52
Serbia,SRB,2023-04-03,112.52
Serbia,SRB,2023-04-04,129.81
Serbia,SRB,2023-04-05,138.47
Serbia,SRB,2023-04-06,130.54
Serbia,SRB,2023-04-07,118.67
Serbia,SRB,2023-04-08,126.14
Serbia,SRB,2023-04-09,108.08
Serbia,SRB,2023-04-10,67.12
Serbia,SRB,2023-04-11,96.67
Serbia,SRB,2023-04-12,114.51
Serbia,SRB,2023-04-13,122.49
Serbia,SRB,2023-04-14,130.57
Serbia,SRB,2023-04-15,107.87
Serbia,SRB,2023-04-16,104.38
Serbia,SRB,2023-04-17,115.65
Serbia,SRB,2023-04-18,118.92
Serbia,SRB,2023-04-19,110.44
Serbia,SRB,2023-04-20,115.34
Serbia,SRB,2023-04-21,105.33
Serbia,SRB,2023-04-22,94.15
Serbia,SRB,2023-04-23,85.91
Serbia,SRB,2023-04-24,96.3
Serbia,SRB,2023-04-25,107.79
Serbia,SRB,2023-04-26,111.8
Serbia,SRB,2023-04-27,110.51
Serbia,SRB,2023-04-28,101.6
Serbia,SRB,2023-04-29,102.58
Serbia,SRB,2023-04-30,82.18
Serbia,SRB,2023-05-01,80.08
Serbia,SRB,2023-05-02,104.11
Serbia,SRB,2023-05-03,107.46
Serbia,SRB,2023-05-04,103.52
Serbia,SRB,2023-05-05,96.16
Serbia,SRB,2023-05-06,86.02
Serbia,SRB,2023-05-07,73.93
Serbia,SRB,2023-05-08,101.04
Serbia,SRB,2023-05-09,101.99
Serbia,SRB,2023-05-10,116.53
Serbia,SRB,2023-05-11,119.33
Serbia,SRB,2023-05-12,111.33
Serbia,SRB,2023-05-13,86.76
Serbia,SRB,2023-05-14,68.86
Serbia,SRB,2023-05-15,97.88
Serbia,SRB,2023-05-16,98.31
Serbia,SRB,2023-05-17,100.68
Serbia,SRB,2023-05-18,92.81
Serbia,SRB,2023-05-19,94.36
Serbia,SRB,2023-05-20,51.76
Serbia,SRB,2023-05-21,29.75
Serbia,SRB,2023-05-22,85.6
Serbia,SRB,2023-05-23,92.3
Serbia,SRB,2023-05-24,101.33
Serbia,SRB,2023-05-25,92.55
Serbia,SRB,2023-05-26,74.56
Serbia,SRB,2023-05-27,63.22
Serbia,SRB,2023-05-28,43.54
Serbia,SRB,2023-05-29,50.3
Serbia,SRB,2023-05-30,92.93
Serbia,SRB,2023-05-31,88.07
Serbia,SRB,2023-06-01,79.27
Serbia,SRB,2023-06-02,76.37
Serbia,SRB,2023-06-03,54.15
Serbia,SRB,2023-06-04,45.86
Serbia,SRB,2023-06-05,86.08
Serbia,SRB,2023-06-06,95.18
Serbia,SRB,2023-06-07,92.16
Serbia,SRB,2023-06-08,82.93
Serbia,SRB,2023-06-09,83.81
Serbia,SRB,2023-06-10,56.24
Serbia,SRB,2023-06-11,48.94
Serbia,SRB,2023-06-12,92.78
Serbia,SRB,2023-06-13,95.18
Serbia,SRB,2023-06-14,99.22
Serbia,SRB,2023-06-15,109.89
Serbia,SRB,2023-06-16,105.34
Serbia,SRB,2023-06-17,93.71
Serbia,SRB,2023-06-18,78.88
Serbia,SRB,2023-06-19,109.65
Serbia,SRB,2023-06-20,97.22
Serbia,SRB,2023-06-21,78.86
Serbia,SRB,2023-06-22,119.23
Serbia,SRB,2023-06-23,99.66
Serbia,SRB,2023-06-24,84.82
Serbia,SRB,2023-06-25,71.33
Serbia,SRB,2023-06-26,97.97
